PlotObservationID,cover,species
GZ65,1,Carlina acaulis L.
GZ65,1,Cerastium arvense L.
GZ65,1,Euphorbia dulcis L.
GZ65,1,Festuca rubra L.
GZ65,1,Knautia arvensis (L.) Coult.
GZ65,1,Pimpinella saxifraga L.
GZ65,1,Potentilla erecta (L.) Raeusch.
GZ65,1,Primula veris L.
GZ65,2,Galium anisophyllon Vill.
GZ65,2,Helianthemum nummularium (L.) Mill.
GZ65,3,Vaccinium myrtillus L.
GZ65,4,Lathyrus vernus (L.) Bernh.
GZ65,5,Avenella flexuosa (L.) Drejer subsp. flexuosa
GZ65,5,Meum athamanticum Jacq.
GZ65,7,Senecio doronicum (L.) L.
GZ65,60,Brachypodium genuense (DC.) Roem. & Schult.
PN36,0.5,Astragalus monspessulanus L.
PN36,0.5,Avena barbata Pott ex Link
PN36,0.5,Catapodium rigidum (L.) C.E.Hubb.
PN36,0.5,Cephalanthera rubra (L.) Rich.
PN36,0.5,Cerastium ligusticum Viv.
PN36,0.5,Crepis leontodontoides All.
PN36,0.5,Daucus carota L.
PN36,0.5,Hieracium pilosella L.
PN36,0.5,Hieracium piloselloides Vill.
PN36,0.5,Hypochaeris achyrophorus L.
PN36,0.5,Lathyrus cicera L.
PN36,0.5,Leopoldia comosa (L.) Parl.
PN36,0.5,Linum trigynum L.
PN36,0.5,Ophrys bertolonii Moretti
PN36,0.5,Paliurus spina-christi Mill.
PN36,0.5,Potentilla hirta L.
PN36,0.5,Pulicaria odora (L.) Rchb.
PN36,0.5,Pyrus amygdaliformis Vill.
PN36,0.5,Quercus pubescens Willd.
PN36,0.5,Trifolium campestre Schreb.
PN36,0.5,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt
PN36,0.5,Veronica arvensis L.
PN36,0.1,Serapias vomeracea (Burm.f.) Briq.
PN36,0.1,Tetragonolobus purpureus Moench
PN36,3,Carex flacca Schreb.
PN36,3,Dorycnium hirsutum (L.) Ser.
PN36,3,Odontites rubra (Baumg.) Opiz
PN36,3,Poa sylvicola Guss.
PN36,3,Teucrium polium L.
PN36,15,Aegilops geniculata Roth
PN36,15,Brachypodium distachyon (L.) P.Beauv.
PN36,15,Bromus sterilis L.
PN36,15,Cynodon dactylon (L.) Pers.
PN36,15,Eryngium campestre L.
KW77,0.5,Adonis annua L.
KW77,0.5,Bellis annua L.
KW77,0.5,Carthamus lanatus L.
KW77,0.5,Cerastium ligusticum Viv.
KW77,0.5,Crepis leontodontoides All.
KW77,0.5,Crepis vesicaria L.
KW77,0.5,Foeniculum vulgare Mill.
KW77,0.5,Phillyrea latifolia L.
KW77,0.5,Pistacia lentiscus L.
KW77,0.5,Poa pratensis L. subsp. pratensis
KW77,0.5,Pyrus amygdaliformis Vill.
KW77,0.5,Pyrus pyraster (L.) Burgsd.
KW77,0.5,Quercus cerris L.
KW77,0.5,Quercus ilex L.
KW77,0.5,Quercus pubescens Willd.
KW77,0.5,Rosa canina L.
KW77,0.5,Rubus ulmifolius Schott
KW77,0.5,Sherardia arvensis L.
KW77,0.5,Tordylium apulum L.
KW77,0.5,Trifolium stellatum L.
KW77,0.1,Serapias vomeracea (Burm.f.) Briq.
KW77,3,Daucus carota L.
KW77,3,Tanacetum corymbosum (L.) Sch.Bip. var. tenuifolium (Willd.) Briq. et Cavill.
KW77,15,Dactylis glomerata L.
KW77,15,Inula viscosa (L.) Aiton
KW77,37.5,Cynodon dactylon (L.) Pers.
JH97,0.5,Aira caryophyllea L.
JH97,0.5,Blackstonia perfoliata (L.) Huds.
JH97,0.5,Centaurium pulchellum (Sw.) Druce
JH97,0.5,Cerastium ligusticum Viv.
JH97,0.5,Daucus carota L.
JH97,0.5,Inula viscosa (L.) Aiton
JH97,0.5,Pyrus amygdaliformis Vill.
JH97,0.5,Quercus ilex L.
JH97,0.5,Scorpiurus muricatus L.
JH97,0.1,Trifolium scabrum L.
JH97,3,Hieracium piloselloides Vill.
JH97,3,Lathyrus cicera L.
JH97,3,Sherardia arvensis L.
JH97,37.5,Cynodon dactylon (L.) Pers.
JH97,37.5,Dactylis glomerata L.
EE37,0.5,Ajuga reptans L.
EE37,0.5,Allium pendulinum Ten.
EE37,0.5,Aristolochia rotunda L.
EE37,0.5,Arum italicum Mill.
EE37,0.5,Borago officinalis L.
EE37,0.5,Brachypodium sylvaticum (Huds.) P.Beauv.
EE37,0.5,Calamintha sylvatica Bromf.
EE37,0.5,Carex pendula Huds.
EE37,0.5,Carex sylvatica Huds.
EE37,0.5,Clematis vitalba L.
EE37,0.5,Crataegus monogyna Jacq.
EE37,0.5,Cruciata glabra (L.) C.Bauhin ex Opiz
EE37,0.5,Dipsacus fullonum L.
EE37,0.5,Euonymus europaeus L.
EE37,0.5,Eupatorium cannabinum L.
EE37,0.5,Euphorbia amygdaloides L.
EE37,0.5,Galium aparine L.
EE37,0.5,Hedera helix L.
EE37,0.5,Helleborus bocconei Ten.
EE37,0.5,Lamium purpureum L.
EE37,0.5,Melica uniflora Retz.
EE37,0.5,Mentha aquatica L.
EE37,0.5,Oenanthe pimpinelloides L.
EE37,0.5,Poa trivialis L.
EE37,0.5,Prunus spinosa L.
EE37,0.5,Rosa sempervirens L.
EE37,0.5,Stellaria media (L.) Vill.
EE37,0.5,Veronica anagallis-aquatica L.
EE37,3,Acer campestre L.
EE37,3,Anemone apennina L.
EE37,3,Anemone nemorosa L.
EE37,3,Cornus sanguinea L.
EE37,3,Galium mollugo L.
EE37,3,Salix purpurea L.
EE37,15,Alliaria petiolata (M.Bieb.) Cavara & Grande
EE37,15,Arctium lappa L.
EE37,15,Fraxinus oxycarpa M.Bieb. ex Willd.
EE37,15,Ranunculus ficaria L.
EE37,15,Ranunculus lanuginosus L.
EE37,15,Rubus ulmifolius Schott
EE37,15,Salix alba L.
EE37,15,Ulmus minor Mill.
EE37,37.5,Populus nigra L.
MG76,0.5,Anthyllis tetraphylla L.
MG76,0.5,Arbutus unedo L.
MG76,0.5,Asparagus acutifolius L.
MG76,0.5,Centaurium pulchellum (Sw.) Druce
MG76,0.5,Cistus monspeliensis L.
MG76,0.5,Convolvulus cantabrica L.
MG76,0.5,Cymbopogon hirtus (L.) Janch.
MG76,0.5,Euphorbia helioscopia L.
MG76,0.5,Hippocrepis unisiliquosa L.
MG76,0.5,Onobrychis caput-galli (L.) Lam.
MG76,0.5,Ononis reclinata L.
MG76,0.5,Parentucellia viscosa (L.) Caruel
MG76,0.5,Phalaris coerulescens Desf.
MG76,0.5,Phillyrea latifolia L.
MG76,0.5,Plantago bellardii All.
MG76,0.5,Plantago cynops L.
MG76,0.5,Quercus ilex L.
MG76,0.5,Quercus pubescens Willd.
MG76,0.5,Reichardia picroides (L.) Roth
MG76,0.5,Rhamnus alaternus L.
MG76,0.5,Salvia verbenaca L.
MG76,0.5,Sherardia arvensis L.
MG76,0.5,Sideritis romana L.
MG76,0.5,Tordylium apulum L.
MG76,0.5,Trifolium subterraneum L.
MG76,0.5,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt
MG76,3,Brachypodium ramosum (L.) Roem. & Schult.
MG76,3,Catapodium rigidum (L.) C.E.Hubb.
MG76,3,Centaurea arrigonii Greuter
MG76,3,Hypochaeris achyrophorus L.
MG76,3,Sanguisorba minor Scop.
MG76,3,Trifolium stellatum L.
MG76,15,Brachypodium distachyon (L.) P.Beauv.
MG76,15,Teucrium polium L.
MG76,37.5,Aegilops geniculata Roth
FR49,0.1,Allium sphaerocephalon L.
FR49,0.5,Alyssum bertolonii Desv. subsp. bertolonii
FR49,0.5,Brachypodium pinnatum (L.) P.Beauv. subsp. rupestre (Host) Schübl. & G.Martens
FR49,15,Bromus erectus Huds.
FR49,0.1,Carex humilis Leyss.
FR49,0.5,Carlina corymbosa L.
FR49,0.5,Centaurea aplolepa Moretti subsp. carueliana (Micheletti) Dostál
FR49,0.5,Cistus salviifolius L.
FR49,0.5,Echium vulgare L.
FR49,15,Festuca inops De Not.
FR49,3,Festuca robustifolia Markgr.-Dann.
FR49,3,Galium corrudifolium Vill.
FR49,0.1,Genista januensis Viv.
FR49,3,Helichrysum italicum (Roth) G.Don
FR49,0.5,Hieracium piloselloides Vill.
FR49,0.5,Jasione montana L.
FR49,3,Linum trigynum L.
FR49,0.5,Reichardia picroides (L.) Roth
FR49,0.1,Sedum rupestre L.
FR49,0.1,Stachys recta L. subsp. serpentini (Fiori) Arrigoni
FR49,3,Thymus striatus Vahl var. ophioliticus (Lac.) Fiori
FR49,0.1,Stipa etrusca Moraldo
BS15,7,Achillea collina (Rchb.f.) Heimerl
BS15,0.5,Alchemilla xanthochlora Rothm.
BS15,55,Brachypodium genuense (DC.) Roem. & Schult.
BS15,0.01,Bunium bulbocastanum L.
BS15,0.2,Carex caryophyllea Latourr.
BS15,0.01,Cirsium sp.
BS15,7,Euphorbia cyparissias L.
BS15,0.5,Euphorbia flavicoma DC. subsp. flavicoma
BS15,15,Festuca inops De Not.
BS15,0.2,Fragaria viridis Duchesne subsp. viridis
BS15,1.5,Galium anisophyllon Vill.
BS15,2,Helianthemum nummularium (L.) Mill.
BS15,1,Knautia drymeia Heuff.
BS15,0.5,Lotus corniculatus L. subsp. alpinus (DC.) Rothm.
BS15,0.5,Luzula campestris (L.) DC.
BS15,0.1,Narcissus poëticus L.
BS15,1,"Pilosella officinarum Vaill., nom. inval."
BS15,1,Primula veris L.
BS15,0.02,Prunella vulgaris L. subsp. vulgaris
BS15,1,Ranunculus bulbosus L.
BS15,1,Salvia pratensis L.
BS15,0.01,Taraxacum erythrosperma (group)
BS15,1,Trifolium sp.
BS15,4,Vicia sepium L.
JK45,0.05,Aphanes arvensis L.
JK45,0.5,Arenaria serpyllifolia L. subsp. serpyllifolia
JK45,0.5,Astragalus hypoglottis L. subsp. gremlii (Burnat) Greuter & Burdet
JK45,25,Brachypodium genuense (DC.) Roem. & Schult.
JK45,25,Bromopsis erecta (Huds.) Fourr.
JK45,0.05,Bunium bulbocastanum L.
JK45,0.02,Bupleurum baldense Turra
JK45,3,Carex sempervirens Vill. subsp. sempervirens
JK45,1.5,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
JK45,1,Crepis leontodontoides All.
JK45,0.1,Euphorbia cyparissias L.
JK45,15,Festuca rubra L.
JK45,1,Galium anisophyllon Vill.
JK45,1,Geranium columbinum L.
JK45,7,Helianthemum nummularium (L.) Mill.
JK45,0.1,Lathyrus pratensis L.
JK45,0.1,Lathyrus sphaericus Retz.
JK45,2,Lotus corniculatus L. subsp. alpinus (DC.) Rothm.
JK45,1,Medicago lupulina L.
JK45,0.5,Myosotis ramosissima Rochel ex Schult. subsp. ramosissima
JK45,2,Ranunculus bulbosus L.
JK45,5,Teucrium chamaedrys L.
JK45,5.1,Trifolium ochroleucum Huds.
JK45,0.5,Veronica arvensis L.
JK45,0.01,Vicia sp.
VX64,7,Alchemilla xanthochlora Rothm.
VX64,0.1,Astragalus hypoglottis L. subsp. gremlii (Burnat) Greuter & Burdet
VX64,50,Brachypodium genuense (DC.) Roem. & Schult.
VX64,0.05,Briza media L.
VX64,2,Bromopsis erecta (Huds.) Fourr.
VX64,0.01,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
VX64,0.01,Crocus vernus (L.) Hill
VX64,3,Cruciata glabra (L.) C.Bauhin ex Opiz
VX64,2.1,Dianthus seguieri Vill. subsp. seguieri
VX64,3,Festuca circummediterranea Patzke
VX64,0.01,Galium anisophyllon Vill.
VX64,3,Genista tinctoria L.
VX64,1.5,Koeleria splendens C.Presl
VX64,0.5,Lathyrus pratensis L.
VX64,0.5,Lotus corniculatus L. subsp. alpinus (DC.) Rothm.
VX64,0.01,Luzula campestris (L.) DC.
VX64,5,Meum athamanticum Jacq.
VX64,0.05,Narcissus poëticus L.
VX64,7,Nardus stricta L.
VX64,0.02,Polygala nicaeensis Risso ex W.D.J.Koch
VX64,1.5,Potentilla erecta (L.) Raeusch.
VX64,0.02,Potentilla pedata Willd. ex Hornem.
VX64,4,Primula veris L.
VX64,0.02,Ranunculus bulbosus L.
VX64,2,Thymus praecox Opiz subsp. polytrichus (A.Kern ex Borbás) Jalas
VX64,4,Trifolium pratense L.
VX64,3,Vaccinium myrtillus L.
VX64,0.1,Veronica chamaedrys L.
VX64,0.05,Viola reichenbachiana Jord. ex Boreau
HY57,0.5,Alchemilla xanthochlora Rothm.
HY57,0.05,Anthyllis vulneraria L.
HY57,0.05,Arenaria serpyllifolia L. subsp. serpyllifolia
HY57,25,Brachypodium genuense (DC.) Roem. & Schult.
HY57,5,Bromopsis erecta (Huds.) Fourr.
HY57,0.5,Bunium bulbocastanum L.
HY57,1,Centaurea triumfettii All.
HY57,0.5,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
HY57,0.01,Clinopodium acinos (L.) Kuntze subsp. acinos
HY57,0.05,Dianthus seguieri Vill. subsp. seguieri
HY57,0.1,Euphorbia cyparissias L.
HY57,25,Festuca circummediterranea Patzke
HY57,1,Galium obliquum Vill.
HY57,5,Geranium sanguineum L.
HY57,0.05,Helianthemum nummularium (L.) Mill.
HY57,0.5,Hippocrepis comosa L. subsp. comosa
HY57,3,Koeleria splendens C.Presl
HY57,0.5,Lilium bulbiferum L. subsp. croceum (Chaix) Jan
HY57,2,Paeonia officinalis L.
HY57,0.1,Plantago argentea Chaix
HY57,0.1,Plantago lanceolata L.
HY57,0.05,Potentilla pedata Willd. ex Hornem.
HY57,0.5,Primula veris L.
HY57,0.01,Rumex acetosella L.
HY57,0.05,Sedum acre L.
SR19,10,Achillea collina (Rchb.f.) Heimerl
SR19,5,Alchemilla xanthochlora Rothm.
SR19,0.01,Arenaria serpyllifolia L. subsp. serpyllifolia
SR19,0.1,Astragalus hypoglottis L. subsp. gremlii (Burnat) Greuter & Burdet
SR19,35,Brachypodium genuense (DC.) Roem. & Schult.
SR19,0.1,Bunium bulbocastanum L.
SR19,0.5,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
SR19,0.1,Dianthus longicaulis Ten.
SR19,10,Euphorbia cyparissias L.
SR19,35,Festuca rubra L.
SR19,3,Fragaria viridis Duchesne subsp. viridis
SR19,0.01,Geranium columbinum L.
SR19,3,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi"
SR19,0.05,Lathyrus pratensis L.
SR19,1.5,Myosotis arvensis (L.) Hill subsp. arvensis
SR19,0.05,"Pilosella officinarum Vaill., nom. inval."
SR19,0.01,Primula veris L.
SR19,0.02,Taraxacum erythrosperma (group)
SR19,0.01,Veronica arvensis L.
SR19,0.05,Vicia sepium L.
BK34,7,Alchemilla xanthochlora Rothm.
BK34,0.05,Anemonoides nemorosa (L.) Holub
BK34,2,Avenella flexuosa (L.) Drejer subsp. flexuosa
BK34,45,Brachypodium genuense (DC.) Roem. & Schult.
BK34,1,Briza media L.
BK34,0.01,Bunium bulbocastanum L.
BK34,2,Carex sempervirens Vill. subsp. sempervirens
BK34,0.5,Crocus vernus (L.) Hill
BK34,2,Festuca filiformis Pourr.
BK34,8,Festuca rubra L.
BK34,0.01,Galium anisophyllon Vill.
BK34,7,Genista tinctoria L.
BK34,0.1,Gentiana acaulis L.
BK34,1,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi"
BK34,0.05,Hypericum montanum L.
BK34,7,Lathyrus linifolius (Reichard) Bässler
BK34,0.05,Lotus corniculatus L. subsp. alpinus (DC.) Rothm.
BK34,0.5,Luzula campestris (L.) DC.
BK34,5,Meum athamanticum Jacq.
BK34,1,Plantago lanceolata L.
BK34,2,Plantago maritima L. subsp. serpentina (All.) Arcang.
BK34,1,Polygala alpestris Rchb.
BK34,3,Potentilla erecta (L.) Raeusch.
BK34,7,Primula veris L.
BK34,0.05,Ranunculus bulbosus L.
BK34,3,Trifolium pratense L.
BK34,0.01,Viola reichenbachiana Jord. ex Boreau
MO47,0.5,Alchemilla xanthochlora Rothm.
MO47,0.05,Astragalus hypoglottis L. subsp. gremlii (Burnat) Greuter & Burdet
MO47,2,Avenella flexuosa (L.) Drejer subsp. flexuosa
MO47,23,Brachypodium genuense (DC.) Roem. & Schult.
MO47,3,Briza media L.
MO47,7,Bromopsis erecta (Huds.) Fourr.
MO47,0.1,Calluna vulgaris (L.) Hull
MO47,3,Carduus defloratus L. subsp. carlinifolius (Lam.) Ces.
MO47,1.5,Carex caryophyllea Latourr.
MO47,1.5,Carex sempervirens Vill. subsp. sempervirens
MO47,0.07,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
MO47,0.5,Crocus vernus (L.) Hill
MO47,0.1,Cruciata glabra (L.) C.Bauhin ex Opiz
MO47,0.1,Dianthus longicaulis Ten.
MO47,7,Festuca circummediterranea Patzke
MO47,0.1,Galium anisophyllon Vill.
MO47,1.5,Genista pilosa L.
MO47,7,Genista tinctoria L.
MO47,0.1,Hippocrepis comosa L. subsp. comosa
MO47,2.5,Hypericum montanum L.
MO47,7,Lathyrus linifolius (Reichard) Bässler
MO47,0.1,Leontodon hispidus L.
MO47,0.05,Linaria sp.
MO47,10,Lotus corniculatus L. subsp. alpinus (DC.) Rothm.
MO47,0.5,Luzula campestris (L.) DC.
MO47,10,Meum athamanticum Jacq.
MO47,0.02,Pimpinella saxifraga L.
MO47,2.2,Plantago maritima L. subsp. serpentina (All.) Arcang.
MO47,2,Poa bulbosa L.
MO47,0.2,Polygala nicaeensis Risso ex W.D.J.Koch
MO47,2,Potentilla erecta (L.) Raeusch.
MO47,0.01,Potentilla pedata Willd. ex Hornem.
MO47,3,Primula veris L.
MO47,0.05,Ranunculus bulbosus L.
MO47,1,Trifolium pratense L.
MO47,1,Vaccinium myrtillus L.
MO47,0.05,Viola reichenbachiana Jord. ex Boreau
SX34,3,Astragalus hypoglottis L. subsp. gremlii (Burnat) Greuter & Burdet
SX34,10,Brachypodium genuense (DC.) Roem. & Schult.
SX34,0.5,Bunium bulbocastanum L.
SX34,3,Centaurea triumfettii All.
SX34,2,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
SX34,2,Euphorbia cyparissias L.
SX34,10,Festuca circummediterranea Patzke
SX34,5,Galium obliquum Vill.
SX34,3,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi"
SX34,0.01,Hypericum montanum L.
SX34,5,Phleum hirsutum Honck.
SX34,2,Satureja montana L.
SX34,7,Sesleria juncifolia Suffren subsp. juncifolia
SX34,10,Teucrium chamaedrys L.
SX34,7,Vincetoxicum hirundinaria Medik.
QL13,5,Alchemilla xanthochlora Rothm.
QL13,0.5,Arenaria serpyllifolia L. subsp. serpyllifolia
QL13,20,Brachypodium genuense (DC.) Roem. & Schult.
QL13,10,Briza media L.
QL13,0.5,Bunium bulbocastanum L.
QL13,15,Carduus defloratus L. subsp. carlinifolius (Lam.) Ces.
QL13,3.5,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
QL13,4,Cirsium eriophorum (L.) Scop.
QL13,0.1,Ervilia hirsuta (L.) Opiz
QL13,5,Euphorbia cyparissias L.
QL13,15,Festuca inops De Not.
QL13,5,Fragaria viridis Duchesne subsp. viridis
QL13,2,Galium anisophyllon Vill.
QL13,10,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi"
QL13,0.05,Hypericum montanum L.
QL13,0.5,Lathyrus pratensis L.
QL13,3,Lotus corniculatus L. subsp. alpinus (DC.) Rothm.
QL13,2,"Pilosella officinarum Vaill., nom. inval."
QL13,0.5,Plantago lanceolata L.
QL13,1,Potentilla pedata Willd. ex Hornem.
QL13,0.5,Primula veris L.
QL13,0.5,Prunella laciniata (L.) L.
QL13,0.5,Ranunculus bulbosus L.
QL13,0.5,Taraxacum erythrosperma (group)
QL13,0.05,Trifolium pratense L.
QL13,0.5,Veronica arvensis L.
QL13,5,Vincetoxicum hirundinaria Medik.
OB88,0.01,Arenaria serpyllifolia L. subsp. serpyllifolia
OB88,0.1,Astragalus depressus L. subsp. depressus
OB88,30,Brachypodium genuense (DC.) Roem. & Schult.
OB88,0.5,Bunium bulbocastanum L.
OB88,3,Carduus defloratus L. subsp. carlinifolius (Lam.) Ces.
OB88,0.5,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
OB88,0.01,Ervilia hirsuta (L.) Opiz
OB88,2,Erysimum pseudorhaeticum Polatschek
OB88,20,Festuca inops De Not.
OB88,0.01,Lathyrus incospicuus L.
OB88,10,Phleum hirsutum Honck.
OB88,2,Poa molinerii Balb.
OB88,0.5,Ranunculus bulbosus L.
OB88,2,Silene italica (L.) Pers.
OB88,2,Teucrium chamaedrys L.
OB88,3,Verbascum nigrum L.
OB88,0.5,Viola tricolor L.
GK61,3,Echinophora spinosa L.
GK61,3,Eryngium maritimum L.
GK61,3,Euphorbia terracina L.
GK61,3,Helichrysum stoechas (L.) Moench
GK61,3,Inula crithmoides L.
GK61,62.5,Ammophila arenaria (L.) Link
GK61,0.5,Asparagus sp.
GK61,0.5,Ononis variegata L.
FV31,3,Ammophila arenaria (L.) Link
FV31,3,Crucianella maritima L.
FV31,3,Pancratium maritimum L.
FV31,3,Sporobolus pungens (Schreb.) Kunth
FV31,62.5,Helichrysum stoechas (L.) Moench
FV31,0.5,Bromus madritensis L.
FV31,0.5,Echinophora spinosa L.
FV31,0.5,Ononis variegata L.
FV31,0.5,Silene colorata Poir.
DU33,3,Cuscuta sp.
DU33,3,Diplotaxis tenuifolia (L.) DC.
DU33,3,Echinophora spinosa L.
DU33,3,Eryngium maritimum L.
DU33,3,Lagurus ovatus L.
DU33,3,Pancratium maritimum L.
DU33,3,Scabiosa atropurpurea L.
DU33,3,Silene niceensis All.
DU33,3,Vulpia fasciculata (Forssk.) Fritsch
DU33,15,Ononis variegata L.
DU33,37.5,Helichrysum stoechas (L.) Moench
DU33,0.5,Ammophila arenaria (L.) Link
DU33,0.5,Anthemis maritima L.
DU33,0.5,Calystegia soldanella (L.) Roem. & Schult.
DU33,0.5,Crucianella maritima L.
DU33,0.5,Euphorbia terracina L.
DU33,0.5,Medicago littoralis Rohde ex Loisel.
DU33,0.5,Parapholis incurva (L.) C.E.Hubb.
DU33,0.5,Silene otites (L.) Wibel
DU33,0.5,Sporobolus pungens (Schreb.) Kunth
DU33,0.1,Daucus carota L. subsp. commutatus (Paol.) Thell.
OR48,87.5,Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz
OR48,0.5,Anthyllis barba-jovis L.
OR48,0.1,Bituminaria bituminosa (L.) C.H.Stirt.
OR48,0.5,Calicotome spinosa (L.) Link
OR48,3,Cistus creticus L. subsp. eriocephalus (Viv.) Greuter & Burdet
OR48,0.5,Cistus monspeliensis L.
OR48,3,Erica arborea L.
OR48,0.5,Myrtus communis L.
OR48,0.5,Osyris alba L.
OR48,3,Phillyrea angustifolia L.
OR48,3,Pistacia lentiscus L.
OR48,0.5,Rhamnus alaternus L.
OR48,0.5,Spartium junceum L.
OR48,0.5,Teucrium flavum L.
EQ56,87.5,Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz
EQ56,0.5,Bituminaria bituminosa (L.) C.H.Stirt.
EQ56,0.1,Dasypyrum villosum (L.) P.Candargy
EQ56,0.5,Dittrichia viscosa (L.) Greuter
EQ56,0.5,Dorycnium hirsutum (L.) Ser.
EQ56,3,Quercus ilex L. subsp. ilex
EQ56,3,Spartium junceum L.
EQ56,15,Teucrium flavum L.
IS69,87.5,Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz
IS69,3,Anthyllis barba-jovis L.
IS69,0.1,Crithmum maritimum L.
IS69,0.5,Pistacia lentiscus L.
IS69,3,Teucrium flavum L.
KZ72,0.1,Euphorbia cyparissias L.
KZ72,0.1,Iberis sempervirens L.
KZ72,0.2,Polygala chamaebuxus L.
KZ72,0.5,Carex mucronata All.
KZ72,0.5,Galium corrudifolium Vill.
KZ72,0.5,Pimpinella tragium Vill.
KZ72,0.5,Ranunculus pollinensis (N.Terracc.) Chiov.
KZ72,0.5,Viola sp.
KZ72,1,Carum appuanum (Viv.) Grande
KZ72,1,Erica carnea L.
KZ72,1,Gentiana verna L.
KZ72,2,Leucanthemum heterophyllum (Willd.) DC.
KZ72,3,Thymus praecox Opiz
KZ72,15,Sesleria apennina Ujhelyi
KZ72,20,Brachypodium rupestre (Host) Roem. & Schult.
KZ72,20,Carex digitata L.
KZ72,40,Carex macrostachys Bertol.
ZS46,0.1,Crocus sp.
ZS46,0.1,Gentiana acaulis L.
ZS46,0.1,Thesium sommieri Hendrych
ZS46,0.5,Dianthus sp.
ZS46,0.5,Euphorbia cyparissias L.
ZS46,0.5,Galium corrudifolium Vill.
ZS46,0.5,Lathyrus sylvestris L.
ZS46,0.5,Potentilla micrantha Ramond ex DC.
ZS46,0.5,Taraxacum sp.
ZS46,0.5,Veronica officinalis L.
ZS46,1,Carex caryophyllea Latourr.
ZS46,1,Cerastium arvense L.
ZS46,1,Cruciata glabra (L.) C.Bauhin ex Opiz
ZS46,1,Lotus corniculatus L.
ZS46,1,Phyteuma hemisphaericum L.
ZS46,2,Festuca inops De Not.
ZS46,2,Luzula pedemontana Boiss. & Reut.
ZS46,2,Polygala chamaebuxus L.
ZS46,2,Vicia sepium L.
ZS46,3,Viola sp.
ZS46,8,Vaccinium myrtillus L.
ZS46,10,Festuca rubra L. subsp. microphylla St.-Yves
ZS46,25,Bromopsis erecta (Huds.) Fourr.
ZS46,45,Brachypodium rupestre (Host) Roem. & Schult.
GF55,0.1,Euphorbia cyparissias L.
GF55,0.1,Orchis sp.
GF55,0.5,Pimpinella tragium Vill.
GF55,0.5,Potentilla micrantha Ramond ex DC.
GF55,0.5,Silene pichiana Ferrarini & Cecchi
GF55,1,Carum appuanum (Viv.) Grande
GF55,1,Cerastium arvense L.
GF55,1,Coronilla minima L.
GF55,1,Dianthus sp.
GF55,1,Galium corrudifolium Vill.
GF55,1,Gentiana verna L.
GF55,1,Lotus corniculatus L.
GF55,1,Thymus praecox Opiz
GF55,1,Valeriana montana L.
GF55,2,Anthyllis vulneraria L.
GF55,2,Bromopsis erecta (Huds.) Fourr.
GF55,2,Carex caryophyllea Latourr.
GF55,2,Festuca inops De Not.
GF55,3,Astragalus monspessulanus L.
GF55,4,Polygala chamaebuxus L.
GF55,5,Primula veris L.
GF55,10,Sesleria apennina Ujhelyi
GF55,15,Erica carnea L.
GF55,30,Brachypodium rupestre (Host) Roem. & Schult.
PG63,0.1,Polygala alpestris Rchb.
PG63,0.5,Astragalus monspessulanus L.
PG63,0.5,Dianthus sp.
PG63,0.5,Euphorbia cyparissias L.
PG63,0.5,Gentiana utriculosa L.
PG63,0.5,Hepatica nobilis Mill.
PG63,0.5,Pimpinella tragium Vill.
PG63,0.5,Thymus praecox Opiz
PG63,1,Anthyllis vulneraria L.
PG63,1,Coronilla minima L.
PG63,2,Carum appuanum (Viv.) Grande
PG63,3,Brachypodium rupestre (Host) Roem. & Schult.
PG63,3,Galium anisophyllon Vill.
PG63,5,Juniperus communis L.
PG63,10,Carex caryophyllea Latourr.
PG63,10,Festuca sp.
PG63,50,Sesleria apennina Ujhelyi
NU56,0.1,Lotus corniculatus L.
NU56,0.5,Briza media L.
NU56,0.5,Carum appuanum (Viv.) Grande
NU56,0.5,Dianthus sp.
NU56,0.5,Galium corrudifolium Vill.
NU56,0.5,Potentilla micrantha Ramond ex DC.
NU56,0.5,Pteridium aquilinum (L.) Kuhn
NU56,0.5,Thymus pulegioides L.
NU56,1,Bromopsis erecta (Huds.) Fourr.
NU56,1,Coronilla minima L.
NU56,1,Festuca inops De Not.
NU56,1,Pilosella piloselloides (Vill.) Soják
NU56,1,Santolina pinnata Viv.
NU56,2,Euphorbia cyparissias L.
NU56,2,Polygala chamaebuxus L.
